Date ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
196411,1.0379333333333334,1.311,0.5952166666666666,0.2788571428571428,0.63915,-0.9204500000000001,-0.19738333333333336,1.574,0.048849999999999984,-0.6905666666666668,0.6278833333333335,-0.5570285714285714,0.22983333333333333,0.9808666666666669,-2.1081333333333334,-1.7942999999999998
196412,0.8174833333333332,0.7716666666666666,-0.2788666666666666,1.2419857142857142,-0.9343833333333335,0.11424999999999996,0.0075666666666666165,-0.5325285714285715,-2.1401499999999998,-1.1118666666666666,-1.07205,-1.8102142857142858,-1.3874666666666666,-1.6867166666666664,0.6919666666666667,-1.1089571428571428
196501,7.761983333333333,7.382633333333334,5.723033333333333,3.8328571428571423,8.209083333333334,4.944916666666667,5.305633333333333,2.6221142857142854,6.045533333333334,5.1536,5.190516666666667,6.656271428571429,6.7884166666666665,5.271383333333333,6.4300500000000005,7.250857142857143
196502,4.077583333333334,6.8633,3.127233333333333,0.9723285714285714,1.8431166666666663,3.3296333333333332,3.1386000000000003,1.292542857142857,5.307666666666667,5.5304,2.04395,2.0684714285714287,2.0338333333333334,1.466516666666667,5.148916666666667,1.3279142857142858
196503,2.129516666666667,-1.8558666666666668,-1.754533333333333,-1.2684857142857144,1.3014833333333333,0.84375,-0.7842333333333334,-1.2769714285714286,2.3282666666666665,0.5450166666666666,-0.2156833333333333,-0.012328571428571402,2.714866666666667,1.6625500000000002,-0.1757666666666667,-0.6059285714285715
196504,4.296466666666667,3.4401333333333333,2.32945,3.857014285714286,3.881183333333334,4.0360000000000005,2.9938333333333333,2.1110999999999995,4.16955,5.380199999999999,2.6382833333333333,4.1278,4.9174,2.5827333333333335,6.251549999999999,3.6012571428571434
196505,0.3844666666666665,1.4001333333333335,0.5347666666666667,-0.2386142857142858,1.0742,0.6934666666666667,-1.59595,-0.2701285714285714,-0.36435,-1.2381666666666666,-0.6223000000000002,-1.4752000000000003,-1.7996166666666664,0.1220166666666667,-0.6011499999999997,-1.8780285714285714
196506,-10.475083333333334,-8.000083333333333,-6.038766666666667,-4.8554571428571425,-10.473533333333334,-9.791133333333333,-7.105250000000001,-5.661214285714286,-9.393983333333333,-7.7784,-8.501466666666667,-8.052485714285714,-8.95295,-9.53075,-9.583816666666666,-7.771357142857142
196507,1.8435500000000005,2.6010666666666666,2.7839166666666664,1.160942857142857,3.907716666666666,1.5443333333333333,3.013033333333333,1.9488999999999999,3.925933333333333,4.123733333333333,3.018283333333334,4.4011000000000005,2.955133333333333,2.5800666666666667,3.9129166666666664,5.099071428571428
196508,4.91585,7.502533333333333,4.429466666666666,3.6430285714285717,4.053716666666667,4.195666666666667,3.3689999999999998,1.9574142857142858,2.9121333333333337,3.3806333333333334,5.782666666666667,3.6358,2.992033333333333,5.354216666666667,4.908333333333334,4.799128571428571
196509,3.2917,2.57755,3.5567666666666664,3.5376714285714286,3.5623500000000003,3.115766666666667,3.2981666666666665,2.527942857142857,3.5918166666666664,3.874116666666667,2.5251333333333332,3.3494,3.5146333333333337,4.25675,6.058516666666667,4.5713
196510,7.786216666666667,5.76785,3.9317833333333336,3.3798428571428576,5.772333333333333,4.0735166666666665,4.053516666666667,1.0726142857142857,6.74945,2.2144166666666663,5.970333333333333,2.8121857142857145,8.39405,5.7696,6.265550000000001,4.842714285714286
196511,4.457199999999999,5.2756333333333325,5.201016666666667,0.7667285714285713,2.8805333333333336,3.9028166666666664,2.918416666666667,-0.5441571428571429,5.47475,5.09395,2.1070999999999995,0.19725714285714285,8.082383333333334,3.6774,4.760433333333333,4.665471428571428
196512,5.5986166666666675,1.4972166666666666,0.9529666666666667,1.1083999999999998,2.4413666666666667,3.37125,1.1410833333333337,2.402828571428571,4.7336,2.4572166666666666,3.2898,2.5130285714285714,4.1097,3.15845,5.645316666666667,2.751328571428572
196601,5.7196,3.79875,1.4573,1.1212285714285715,6.5683,2.708166666666667,1.6006833333333332,0.8959285714285716,7.8658666666666655,3.502433333333333,2.1048,3.728214285714286,8.245933333333333,8.049683333333332,6.2165,7.505414285714285
196602,4.451533333333333,0.4408833333333333,-0.36255,-1.3203,-0.33525000000000005,-0.12130000000000003,0.15428333333333347,-0.5480714285714287,5.4711,-0.20014999999999997,1.9024166666666664,-0.5495,6.1452333333333335,3.0965166666666666,3.7574166666666664,-2.1576142857142857
196603,-0.31801666666666667,-3.82525,0.7265833333333332,-0.46065714285714293,-3.573300000000001,-0.33111666666666656,-1.9618333333333335,-2.9690857142857143,-2.391583333333333,-2.9926,-3.521733333333333,-3.102471428571428,-0.3667333333333332,-2.919183333333333,-4.0979,-4.157471428571428
196604,5.615616666666667,4.3608,3.1528500000000004,2.6527285714285713,6.354866666666666,5.934999999999999,3.311566666666667,0.7852714285714286,5.5295,3.9712,3.7093000000000003,2.5410857142857144,4.998066666666666,7.531066666666668,2.670733333333333,2.933714285714285
196605,-11.936933333333334,-7.169133333333334,-5.996266666666666,-4.747571428571429,-9.552466666666668,-6.613700000000001,-5.656883333333333,-5.311742857142856,-8.4764,-9.356866666666667,-7.859233333333333,-7.1533,-11.929016666666667,-9.791983333333333,-9.07155,-8.199942857142856
196606,-0.4507166666666666,0.15369999999999998,-1.4180333333333335,-1.605442857142857,1.2952666666666666,1.8275,0.7038000000000001,-0.5972285714285714,2.15875,-0.7986166666666668,-0.04628333333333338,-1.6750571428571426,-0.3345166666666666,0.40421666666666667,0.16159999999999997,0.023285714285714194
196607,-2.31195,-1.9352,-1.2589166666666667,-1.567942857142857,-1.64205,-3.016766666666667,-2.3383,-0.4573142857142857,-1.5833833333333336,-0.6013333333333333,0.2439166666666667,-1.9530571428571428,-1.2936333333333334,-0.42740000000000006,-2.5302333333333333,-2.0626571428571427
196608,-10.814716666666667,-9.5391,-8.6199,-8.001942857142858,-10.113050000000001,-10.705983333333334,-8.048066666666667,-7.215028571428571,-10.888433333333333,-9.109233333333332,-8.740966666666665,-9.173714285714286,-10.796066666666666,-10.48,-9.765583333333334,-9.567728571428571
196609,-0.6037833333333332,-2.9233166666666666,-0.1820166666666666,-2.9925428571428574,-2.207216666666667,-1.6238166666666667,-0.9985,0.5460285714285714,-1.6946333333333332,-0.6711,-1.9910833333333333,-0.08961428571428558,-1.6114666666666666,-2.722583333333333,-1.5412333333333332,-2.2360571428571427
196610,-5.570566666666667,0.3930499999999999,0.9522166666666664,2.4785571428571425,-3.152816666666667,-0.4355833333333334,3.3214666666666663,6.316214285714286,-4.598216666666667,0.6769166666666665,1.9944999999999997,6.7076142857142855,-2.4993166666666666,-0.14133333333333326,2.20095,0.993857142857143
196611,6.969616666666667,7.183466666666667,5.988016666666667,3.9939428571428577,2.6361,4.83655,3.003083333333333,-1.3750428571428572,3.4803166666666665,2.2018999999999997,2.0870333333333333,0.019114285714285643,3.929533333333333,2.0863333333333336,2.8569,5.055714285714286
196612,2.419566666666667,3.07175,1.5072,0.4738142857142855,2.5520666666666667,2.0383833333333334,2.850966666666667,1.2151000000000003,2.9277833333333336,1.3346,1.2639166666666666,1.8997285714285717,1.6509,1.62755,2.17325,1.1745714285714286
196701,19.198566666666665,13.188183333333333,9.71125,7.237485714285715,19.15615,15.580100000000002,11.518133333333333,6.415714285714286,20.3799,13.402916666666668,11.24725,10.039714285714286,18.9904,17.315816666666667,15.902849999999999,12.644057142857141
196702,2.625816666666667,1.110916666666667,1.11735,1.6303285714285711,6.310549999999999,2.4336166666666665,1.3900666666666666,0.2779142857142857,4.424849999999999,0.8706999999999999,0.37223333333333325,-1.7886285714285715,5.4067333333333325,1.8765833333333335,0.19336666666666655,0.8908428571428572
196703,7.482066666666667,6.946433333333334,5.639516666666666,4.355471428571429,5.658033333333333,8.557216666666667,4.860316666666667,3.595271428571429,7.4577,5.5247166666666665,5.12625,2.435628571428571,5.3471,6.051433333333333,5.0290333333333335,6.030028571428572
196704,4.263583333333333,4.3303,6.6018,4.289928571428571,4.055983333333333,3.9333500000000003,2.7403833333333334,3.3362428571428575,5.574033333333333,2.4203,5.514383333333334,3.0864,4.917016666666666,5.0378,2.2723,4.596614285714286
196705,-2.8592166666666663,-1.4490833333333335,-2.3108999999999997,-5.549242857142858,-1.9110333333333334,-0.6235333333333334,-1.768,-4.240571428571429,-0.15053333333333332,-2.6572333333333336,-1.7782833333333334,-1.9827857142857144,1.3890666666666664,-2.2281166666666667,-2.6885166666666667,-2.2346714285714286
196706,8.618466666666665,5.225516666666667,3.1626999999999996,1.259057142857143,11.373433333333333,7.5183333333333335,3.943716666666667,1.1587285714285716,12.928483333333332,5.002283333333334,5.28275,1.5198714285714288,10.489016666666666,8.232233333333335,7.329716666666666,4.791471428571429
196707,6.9126,5.939033333333334,5.340949999999999,5.403628571428571,10.579116666666666,6.499483333333333,4.251166666666667,4.649242857142857,8.058416666666666,8.899483333333333,4.8529333333333335,5.411085714285714,8.71925,8.20365,9.497683333333333,6.974214285714285
196708,0.31598333333333334,-0.9238833333333331,-0.9292166666666667,-1.003942857142857,2.1149,0.2412,-3.0339666666666667,-0.7232714285714286,-0.21224999999999994,-0.66865,-0.2777166666666666,0.1799142857142857,-0.6818500000000002,-1.2793833333333333,-1.3722333333333332,0.8790999999999999
196709,6.533916666666666,5.4176166666666665,1.1697333333333333,2.8867000000000003,7.212433333333334,5.185383333333333,4.174266666666667,2.9937,7.467383333333333,3.3402499999999997,3.31195,2.1485285714285713,8.95715,6.8386,3.0605333333333333,2.0542142857142855
196710,-2.964283333333333,-2.4304,-6.5302999999999995,-1.7721571428571425,-2.289616666666667,-1.92,-5.688233333333334,-4.0399714285714285,-1.0915,-2.5232166666666664,-2.7429,-4.226157142857143,-0.18246666666666667,-3.532516666666666,-4.446833333333333,-1.9404857142857144
196711,-0.7286166666666669,0.7509666666666664,2.1968666666666663,-0.5436857142857143,0.7542833333333333,2.40665,2.4797166666666666,0.49885714285714283,0.7081166666666666,-0.6699166666666666,-0.013066666666666634,-0.6030999999999999,-1.4341166666666665,0.22646666666666662,0.7192500000000001,-1.4863714285714287
196712,10.161683333333333,3.179166666666667,2.52395,1.745314285714286,7.948333333333333,6.0503833333333334,5.099899999999999,2.5338999999999996,7.7500333333333336,5.7386333333333335,5.7388666666666674,4.2485,10.159283333333333,10.827383333333332,7.935166666666665,5.260071428571429
196801,-1.5721166666666668,-4.630933333333334,-4.519950000000001,-6.2641857142857145,1.9485833333333333,-2.0641499999999997,-2.8667499999999997,-2.441,1.0956666666666668,0.60135,-1.3686166666666668,-3.055185714285714,4.39875,1.0774833333333336,1.1613333333333333,-0.5920857142857143
196802,-6.4483500000000005,-4.656033333333333,-4.140999999999999,-3.1551,-6.713233333333332,-5.141133333333333,-4.436383333333333,-2.926771428571428,-5.6056,-5.17165,-4.867733333333334,-3.3526285714285713,-7.443883333333333,-5.897949999999999,-5.059383333333334,-4.364457142857143
196803,-0.7647500000000002,0.46725,-0.2552166666666667,0.6585714285714286,-1.6375499999999998,0.1468166666666667,-0.9523333333333333,-0.07661428571428572,-2.1062166666666666,-3.183683333333333,-1.99395,-0.12055714285714292,-1.3933666666666669,0.49550000000000005,-0.6540000000000001,-0.23497142857142853
196804,18.159299999999998,15.758433333333334,10.957666666666668,9.449985714285713,14.639966666666666,12.7896,7.510316666666667,7.236714285714285,16.510216666666665,11.314783333333333,8.740783333333335,9.065999999999999,18.939216666666667,14.743050000000002,12.224133333333333,12.438242857142857
196805,9.570283333333334,6.1765,3.3156499999999998,1.2584285714285717,7.954816666666666,7.5166,4.159283333333334,0.1469714285714286,10.231699999999998,6.862266666666668,5.826650000000001,2.2891999999999997,12.852516666666668,8.490116666666667,5.672516666666667,4.317028571428572
196806,-0.26955,-0.42960000000000004,0.4939833333333334,0.04127142857142856,0.8710333333333332,-0.29285,3.9856999999999996,2.7612999999999994,1.1002,1.0719166666666666,1.9325166666666667,1.4464714285714286,2.3122666666666665,-0.70025,0.9521999999999999,1.9482428571428572
196807,-3.5538666666666665,-5.9466833333333335,-6.153666666666667,-4.815514285714286,-5.007316666666667,-4.938683333333333,-4.618133333333334,-1.8639428571428573,-3.8341333333333334,-4.861716666666667,-3.667,0.14430000000000018,-2.4213,-0.3644166666666668,-3.099066666666667,-2.3312142857142857
196808,3.40845,3.5441833333333332,0.9916000000000001,1.8257714285714288,4.291083333333334,3.3061000000000003,1.3094,0.10725714285714287,3.0177333333333336,2.3411833333333334,3.7305166666666665,1.9875857142857143,4.779933333333333,4.3116666666666665,2.5075,2.7334428571428577
196809,8.40265,6.8747333333333325,6.202666666666666,3.6183,5.6504666666666665,4.984016666666666,6.21445,4.727200000000001,5.994316666666667,6.891633333333332,4.921016666666667,5.726071428571428,7.472799999999999,7.6279,6.956133333333334,6.4083
196810,0.38303333333333334,0.8537,0.9381,0.5005000000000001,0.3068833333333334,-0.07225000000000008,1.2552333333333334,0.6872428571428572,1.19995,1.8425666666666667,2.017516666666667,0.4348571428571428,0.13690000000000002,0.36933333333333335,1.1042333333333334,1.8821857142857144
196811,8.170366666666666,7.795650000000001,8.210666666666667,5.5642571428571435,6.5519,7.055,7.0015833333333335,6.726271428571429,7.18015,9.484733333333335,8.471333333333334,6.6519571428571425,6.4866,8.260733333333333,6.831616666666666,4.733828571428572
196812,0.7657000000000002,-2.4189666666666665,-2.3775333333333335,-4.741257142857143,0.33081666666666665,-1.9791666666666667,-4.049316666666667,-3.678328571428572,-0.47285000000000005,-1.9241833333333336,-2.2085166666666667,-3.0743571428571435,3.5028166666666665,-0.8079833333333334,-2.1364,-2.8602142857142856
196901,-1.6394166666666665,-3.4742333333333337,-3.6755333333333335,-1.951385714285714,-0.2891166666666667,-0.7805500000000002,-0.9198166666666666,0.46218571428571437,-3.25405,0.6104000000000002,-1.4976833333333335,-1.3593428571428572,-0.7317666666666667,-0.54155,-1.48085,0.30789999999999995
196902,-9.299833333333334,-8.003599999999999,-7.979933333333334,-4.779285714285714,-9.655050000000001,-6.839116666666666,-6.984366666666666,-5.4714,-8.593949999999998,-8.510033333333332,-6.392399999999999,-6.490714285714285,-10.506333333333334,-9.135299999999999,-7.8418,-6.3411285714285714
196903,3.2762999999999995,1.9949666666666668,1.3906999999999998,3.0673428571428576,3.5746333333333333,1.8009500000000003,1.9967333333333335,0.8621571428571428,0.44101666666666667,2.0751499999999994,1.4941333333333333,2.4946714285714284,2.860966666666666,4.21415,2.8915166666666665,2.4894000000000003
196904,0.12306666666666666,1.5794166666666662,2.1287166666666666,1.4073714285714285,0.5745166666666667,-0.24341666666666661,-0.24045000000000002,2.3810857142857142,-0.7866,2.4042833333333333,1.2687166666666665,0.2771571428571429,0.6225166666666667,2.3886000000000007,2.914183333333334,2.5798857142857146
196905,-1.7557833333333335,-1.1375,-0.11736666666666669,0.5091142857142856,-0.28714999999999996,0.7269,0.8582333333333335,-1.2454571428571428,0.7082333333333334,-1.1010000000000002,-0.3166,-0.7901857142857144,1.7518,-0.6923833333333332,0.8360499999999998,0.4388
196906,-12.360983333333332,-9.57485,-8.842466666666668,-4.771599999999999,-13.904900000000003,-9.887033333333333,-7.770683333333333,-6.074385714285714,-11.840066666666665,-11.386916666666666,-9.817133333333333,-7.941285714285714,-13.418999999999999,-12.023783333333334,-11.287733333333334,-8.961542857142856
196907,-11.200766666666667,-9.052683333333333,-7.945883333333334,-6.248257142857144,-9.471849999999998,-8.885733333333333,-9.418666666666667,-5.442957142857142,-11.542700000000002,-9.915233333333333,-8.252083333333333,-6.537100000000001,-10.753616666666668,-7.986016666666667,-8.469566666666667,-6.920042857142856
196908,7.3415333333333335,6.633816666666665,6.859883333333333,6.547528571428572,3.31395,5.980133333333334,4.952483333333334,4.216714285714286,3.676183333333333,4.2928,6.031833333333332,4.048628571428571,6.031666666666666,5.747933333333333,5.553699999999999,3.628757142857143
196909,-3.2421333333333333,1.7072500000000002,-0.08908333333333325,-0.7739,-1.8263166666666664,-2.4352500000000004,-1.3172833333333334,-1.2413571428571426,-3.2380333333333335,-3.1309000000000005,-1.1140999999999999,-2.174157142857143,-0.54485,-2.19465,-2.1938666666666666,-4.809328571428572
196910,10.53265,9.8763,7.831583333333332,6.5433571428571415,10.029383333333334,7.049366666666667,6.0186166666666665,6.777814285714286,11.032083333333333,11.171283333333333,6.596049999999999,6.132785714285715,8.949600000000002,9.664983333333334,7.739999999999999,3.9797285714285713
196911,-7.61505,-3.393033333333333,-3.8280333333333334,-2.3007999999999997,-6.478549999999999,-5.555083333333333,-5.08565,-3.3314999999999997,-6.930433333333333,-5.384316666666667,-4.13795,-3.718571428571429,-4.283483333333333,-6.072166666666667,-5.301466666666667,-3.9724142857142857
196912,-6.343183333333332,-1.7071333333333334,-2.8543,-1.2738857142857143,-6.480849999999999,-5.042666666666666,-2.889516666666667,-1.4767857142857144,-8.882716666666667,-5.522483333333334,-5.634616666666666,-1.981528571428571,-7.229616666666666,-5.4498500000000005,-2.4092999999999996,-2.236342857142857
197001,-7.7288,-6.8909666666666665,-8.537166666666668,-7.039271428571429,-4.146116666666667,-5.900183333333334,-6.579716666666667,-6.792085714285714,-1.9016166666666665,-3.863683333333334,-6.718083333333333,-7.270242857142857,-6.184383333333334,-4.8057,-8.15625,-6.279071428571429
197002,1.3593333333333335,4.829249999999999,3.084616666666666,4.5707,3.711283333333333,1.9131666666666665,4.932266666666667,5.978214285714286,3.4187666666666665,1.5055500000000002,5.484216666666668,7.193257142857142,6.949116666666666,4.40975,7.219516666666666,9.808657142857143
197003,-4.379766666666666,-2.89635,-2.4106333333333336,-1.3298714285714286,-4.913033333333333,-0.7016833333333333,-1.5284833333333332,0.026971428571428518,-3.03835,-3.30335,-0.5289666666666667,0.8356714285714286,-3.3342833333333335,-1.6330166666666666,-0.10041666666666667,-0.20470000000000002
197004,-18.783499999999997,-17.642083333333336,-15.353016666666667,-11.159,-14.87415,-14.577,-11.703283333333331,-10.870742857142858,-17.780649999999998,-18.567316666666667,-13.962866666666669,-10.1747,-15.279833333333334,-14.182983333333334,-13.328283333333333,-8.288428571428572
197005,-9.804483333333334,-11.459100000000001,-9.086716666666666,-9.15302857142857,-8.768783333333333,-8.566650000000001,-10.354566666666667,-6.681314285714286,-10.295816666666667,-11.578183333333335,-10.851916666666668,-5.496971428571428,-8.698866666666666,-10.235633333333332,-8.168266666666666,-4.793657142857143
197006,-10.742199999999999,-4.589183333333333,-5.7489,-2.9472428571428573,-8.292333333333334,-5.9619333333333335,-4.81585,-3.3327714285714287,-7.364866666666668,-9.220683333333334,-6.124783333333334,-5.079557142857143,-9.7677,-7.713433333333334,-7.972233333333334,-7.255914285714286
197007,6.8224833333333335,6.266033333333334,7.435933333333334,6.524242857142857,5.7597,9.182516666666666,5.005066666666667,6.988728571428572,5.55545,7.387283333333333,8.12695,9.043800000000001,3.9911499999999998,5.317083333333333,7.681100000000001,9.915471428571427
197008,8.3759,6.49615,5.483916666666666,5.106199999999999,6.604783333333333,7.5295499999999995,5.835116666666667,4.831242857142857,7.95765,5.471966666666666,6.50865,3.3783428571428566,6.087183333333333,6.54535,5.100216666666666,4.504285714285715
197009,17.40425,13.900883333333335,7.560850000000001,4.5374428571428576,16.368816666666664,8.699183333333334,6.480016666666667,3.257385714285714,13.107050000000001,12.613683333333334,6.961216666666666,2.828057142857143,15.681716666666668,14.216,8.896283333333333,7.782928571428571
197010,-5.93715,-5.786550000000001,-2.548833333333333,-0.9342285714285714,-6.601950000000001,-6.059,-3.832383333333333,-1.620285714285714,-7.897566666666666,-4.802816666666666,-5.2602,-4.719228571428571,-8.833733333333333,-8.284833333333333,-4.7223,-3.2966857142857147
197011,0.4872999999999998,3.7931166666666667,4.819,4.819542857142857,1.6499499999999998,2.0544333333333333,3.6019333333333337,5.726814285714285,-0.9351666666666665,2.8169000000000004,4.063316666666666,5.920957142857143,-3.1428166666666666,2.067116666666667,3.8396666666666674,5.3855571428571425
197012,11.45395,7.953233333333333,8.148,5.878685714285714,8.211016666666666,8.735416666666667,9.1089,5.8499285714285705,11.004516666666667,7.798766666666666,8.811616666666668,6.8955,8.445733333333333,7.78985,8.0382,7.857828571428572
197101,11.463966666666666,7.41215,6.0706500000000005,5.149471428571428,15.160466666666665,11.138950000000001,6.775716666666667,3.9272285714285715,14.94305,11.475499999999998,8.848899999999999,4.872442857142857,15.082683333333334,13.237116666666665,8.130066666666666,7.069357142857143
197102,4.78715,3.99305,3.3695,2.1075285714285714,5.959583333333334,3.0551999999999997,1.9144500000000004,1.1648142857142856,4.375783333333334,1.9641333333333335,1.8585999999999998,-0.1648,5.426749999999999,2.00675,2.2294,2.4267999999999996
197103,7.832766666666665,8.205783333333333,5.994633333333333,4.329314285714285,5.947716666666667,7.155683333333333,4.908399999999999,3.137971428571429,5.805833333333333,4.556066666666667,5.828966666666666,3.0943714285714283,5.308866666666667,3.5692500000000003,3.9336666666666673,4.648000000000001
197104,1.19945,4.7905,3.51465,4.300828571428572,1.3796,3.520583333333333,2.6273833333333334,2.277385714285714,3.4559333333333337,0.7332333333333333,4.403816666666667,2.468385714285714,2.0113666666666665,6.712983333333334,8.06135,4.152428571428572
197105,-4.279,-3.870433333333333,-2.2624833333333334,-1.8652714285714287,-5.842933333333334,-4.05905,-3.370366666666667,-3.132042857142857,-5.946116666666666,-4.842316666666667,-4.805183333333333,-4.8999999999999995,-6.539466666666666,-6.333666666666667,-3.3740500000000004,-3.684428571428572
197106,1.5145499999999998,0.5399166666666666,0.6057833333333335,0.9520571428571428,-2.2437500000000004,-1.4805666666666666,-0.19704999999999998,0.14542857142857143,-1.9000166666666665,-1.0416666666666667,-2.2773333333333334,0.31878571428571423,-3.094,-2.32345,-1.0549833333333332,-0.7134571428571428
197107,-7.337199999999999,-4.776133333333333,-4.297433333333333,-3.8209571428571425,-6.598916666666667,-3.7030499999999997,-5.007116666666667,-4.348742857142858,-6.8289,-5.242766666666666,-5.217616666666667,-3.704857142857143,-5.74595,-6.747083333333333,-7.186383333333333,-5.944385714285715
197108,6.053883333333334,6.829733333333333,4.201916666666666,4.454471428571429,4.228816666666667,2.90845,4.537616666666666,2.6427000000000005,3.67605,5.926216666666666,4.392116666666667,3.221357142857143,3.4928666666666666,5.288733333333333,8.458766666666667,7.198985714285714
197109,2.576716666666667,1.5156833333333335,0.3873,-0.5151428571428572,-0.37975000000000003,-0.5092666666666666,-0.28638333333333327,-1.1936714285714287,-0.32019999999999993,-1.5434833333333333,-0.4086166666666667,-1.0418857142857143,-1.0506833333333334,-3.0463,-1.8170666666666666,-3.9211571428571426
197110,-6.352800000000001,-5.318533333333334,-3.413016666666667,-4.473085714285715,-5.240066666666667,-4.3283,-4.58785,-4.190385714285713,-5.80235,-4.005466666666666,-3.7535333333333334,-4.811085714285714,-7.6886333333333345,-6.879049999999999,-8.096483333333333,-4.589014285714286
197111,-3.1720333333333333,-1.1922333333333333,-0.2854666666666667,0.06681428571428562,-1.8552499999999998,-1.7440166666666668,-1.4300666666666666,-1.1588285714285713,-4.256799999999999,-2.795266666666667,-1.2762833333333334,-0.22325714285714285,-5.7757,-3.7958166666666666,-3.7153666666666667,-2.8447285714285715
197112,13.493283333333332,11.469050000000001,10.704266666666667,8.585214285714285,11.98865,11.853233333333334,9.711533333333334,9.2122,14.282150000000001,12.048633333333333,11.412483333333334,8.731657142857141,12.333149999999998,13.435450000000001,11.575866666666665,10.1178
197201,8.2248,5.5702,0.9722333333333332,2.400457142857143,8.565933333333334,5.714683333333333,2.7230166666666666,1.7355285714285713,11.246416666666667,7.079033333333334,4.939016666666666,0.9954285714285714,14.764216666666664,11.220833333333333,8.007116666666667,4.057742857142857
197202,3.854516666666667,5.569633333333333,3.990783333333333,4.3271999999999995,4.225500000000001,1.178016666666667,3.8978333333333333,1.3731857142857145,4.0844499999999995,3.4757,2.3630166666666668,1.5739999999999998,4.061716666666666,4.36515,1.7957999999999998,1.4130571428571428
197203,0.3516666666666666,2.2906666666666666,1.4925333333333333,0.8825857142857144,0.8804333333333333,0.34308333333333335,0.8488500000000001,0.20477142857142866,-1.6966166666666667,-1.0789333333333335,1.13905,-1.0878285714285714,-0.9395666666666666,-0.06273333333333338,-1.9185666666666663,1.2992428571428574
197204,0.4277833333333334,1.3824500000000002,-0.9826333333333332,1.1427,0.4673333333333334,0.6754666666666665,-1.4122000000000001,-1.3557428571428571,-0.16805000000000003,2.2432833333333333,0.46724999999999994,1.1734142857142857,0.2267166666666666,0.6154499999999999,0.10530000000000002,2.582114285714286
197205,-0.9273500000000002,1.5125666666666666,1.9657,2.3073,-2.8016000000000005,-0.9943333333333332,-1.2410333333333334,0.39367142857142845,-1.7131999999999996,-4.7391499999999995,-0.8099666666666666,0.6312285714285715,-3.064933333333333,-1.518183333333333,-1.3324333333333334,-2.0024285714285712
197206,-3.7681500000000008,-1.5511166666666665,-2.3510833333333334,-1.3906571428571428,-2.4520833333333334,-3.9582999999999995,-2.84755,-3.9631857142857143,-4.0541,-2.33705,-2.994783333333334,-3.6417142857142855,-3.8351666666666664,-2.7393666666666667,-2.5353333333333334,-6.553171428571429
